Ano;Município;UF;Código IBGE;Prestadora;CNPJ;Meio Transporte
2023;Honório Serpa;PR;4109658;TIM S A;02421421000111;Rádio
2023;Honório Serpa;PR;4109658;CLARO S.A.;40432544000147;Rádio
2023;Ibaiti;PR;4109708;LIGGA TELECOMUNICACOES S.A.;04368865000166;Fibra
2023;Ibaiti;PR;4109708;ACESSOLINE TELECOMUNICACOES LTDA;14798740000120;Fibra
2023;Ibaiti;PR;4109708;NOVA FIBRA TELECOM S.A.;03868136000106;Fibra
2023;Ibaiti;PR;4109708;TIM S A;02421421000111;Fibra
2023;Ibaiti;PR;4109708;TELEFONICA BRASIL S.A.;02558157000162;Rádio
2023;Ibaiti;PR;4109708;CLARO S.A.;40432544000147;Fibra
2023;Ibaiti;PR;4109708;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
2023;Ibaiti;PR;4109708;CLARO S.A.;40432544000147;Rádio
2023;Ibaiti;PR;4109708;TIM S A;02421421000111;Rádio
2023;Ibaiti;PR;4109708;RURALNET SERVIÇOS DE INTERNET LTDA - ME;18676611000110;Fibra
2023;Ibema;PR;4109757;TIM S A;02421421000111;Rádio
2023;Ibema;PR;4109757;CLARO S.A.;40432544000147;Rádio
2023;Ibema;PR;4109757;V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.;02041460000193;Fibra
